id_user,timestamp,source,message,category
1898,12/25/2024,livechat,"""Hi. So I deposited 80$ and it says I should get 160 free spins for that but in my rewards it says I'm only getting 40 free spins""",freespin issues
19157,12/25/2024,livechat,"""4 depsots should exual 4 times the free spins]""",freespin issues
18965,12/25/2024,livechat,"""But on my account using a Hotspot for internet""",account issues
19133,12/25/2024,livechat,"""I can't help to feel like you guys are scamming me. I won that fair and square""",other
19013,12/25/2024,livechat,"""If it says it the way you explained it it's a scam""",other
18959,12/26/2024,livechat,"""Can I speak to an agent""",other
17783,12/26/2024,livechat,"""now I want to play but im thinking it might be happened again""",other
17761,12/26/2024,livechat,"""The deposit at the time said something different in terms of dollars and I qualified for that.  Now I learn that I am only a little bit off, is that really going to be a problem?""",account issues
18833,12/26/2024,livechat,"""I am devastated""",other
4574,12/26/2024,livechat,"""Thats Not good Service for a loyal player""",other
18568,12/26/2024,livechat,"""Ok, my last wirhdrawl before Christmas almost took a similar long time""",other
19211,12/26/2024,livechat,"""Ok so vanders82 has been disabled no see thank you!!""",other
17712,12/26/2024,livechat,"""i opnly recieved bonus manis 3 times""",other
18556,12/26/2024,livechat,"""is 4 times bonus mania""",other
18599,12/26/2024,livechat,"""I deposited that earlier and it still hasn’t made it to my account""",account issues
18740,12/26/2024,livechat,"""Once again double-check yourself or call a senior! on the history you can see when there was a write-off. when there was a deposit, when put on the withdrawal. I made a deposit of 6 euros went to play slots and that's where I won my balance!!! and did not make a deposit when I had no deposit money!""",account issues
18715,12/26/2024,livechat,"""hay my washout for 901$ said that it was rejected and to get ahold of support""",payment issues
18873,12/26/2024,livechat,"""I sent to that address""",other
18151,12/26/2024,livechat,"""like star 4 star 3'""",other
16001,12/26/2024,livechat,"""Sorry,. Said he needed extra documents""",other
16569,12/26/2024,livechat,"""Sure but it's already taken""",other
18258,12/26/2024,livechat,"""yes my 75 free spins""",freespin issues
18877,12/26/2024,livechat,"""I didn't get the jackpot""",game issues
18270,12/26/2024,livechat,"""Yes my deposit. But I won and played the play thru""",payment issues
18334,12/26/2024,livechat,"""Cad = Cardino right not dollar""",other
18810,12/26/2024,livechat,"""I can access the game I purchased bonus round for""",game issues
16186,12/26/2024,livechat,"""And there's never been an extra charge""",other
18938,12/26/2024,livechat,"""So basically,just another lie""",other
18499,12/26/2024,livechat,"""I know my account had more than that I I believe y'all are taking it on purpose""",account issues
16390,12/26/2024,livechat,"""i was trying to mark the 800 spins give away""",freespin issues
15628,12/26/2024,livechat,"""im certain""",other
14946,12/26/2024,livechat,"""when they where meant to be 900""",account issues
18320,12/26/2024,livechat,"""Ok that's a pain for both of us but now I know and thank you""",other
18509,12/26/2024,livechat,"""Old photo wrong""",other
19049,12/26/2024,livechat,"""And it's says card acquire""",payment issues
143,12/26/2024,telegram,"""i'm telling that the sound that i used where being charged $.40 every spin they were not free!!!!! i was suppose to receive a bonus play""",payment issues
143,12/26/2024,telegram,"""it doesn't refresh the game to that bonus i won""",game issues
143,12/26/2024,telegram,"""the rounds never got started""",game issues
143,12/26/2024,telegram,"""every time i get the wilds it doesn't pay me""",payment issues
18612,12/26/2024,livechat,"""I think there was an issue because i tried receiving the funds on multiple occasions and it said the same thing, deposit $50""",payment issues
17714,12/26/2024,livechat,"""i did deposits after 1 am on the 20th december""",payment issues
18516,12/26/2024,livechat,"""it shows my address clearly""",other
19104,12/26/2024,livechat,"""Okay so from the 100 I already wagered how much can I cash out so far""",payment issues
11817,12/26/2024,livechat,"""Hello yesterday I have a message on m'y promotion that I receive 400 free spins wednesday promotion but any promo on m'y account today""",account issues
18292,12/26/2024,livechat,"""They sent me a confirmation email. But I don't want to confirm it.""",other
19130,12/26/2024,livechat,"""I think it was 10 bucks""",payment issues
12850,12/26/2024,livechat,"""I've never ever had problems like this with you guys. You've absolutely ruined my entire day. You guys are getting paid by the hour to do this work and fix it and it's not getting fixed and you're wanting me to keep giving up my time of playing in possibly winning money to wait for you to get your website fixed or whatever it is. Do you understand what I'm getting at?""",other
3981,12/26/2024,telegram,"""I just deposited $81 and pressed on Piggy mania, I didn't get the bonus, the money or an active player. I feel ripped off""",payment issues
19400,12/26/2024,livechat,"""There happened a mistake""",other
18443,12/26/2024,livechat,"""I have no control over it""",other
18671,12/26/2024,livechat,"""Are you guys looking at the right account perhaps some confusion. I just activated my account today""",account issues
18217,12/26/2024,livechat,"""Can I deposit through chime""",payment issues
18250,12/26/2024,livechat,"""Why can I get this""",other
19093,12/26/2024,livechat,"""No I just signed up how are they played""",other
5320,12/26/2024,livechat,"""Please.\nHelp me deposit a prepaid visa so that I can play""",payment issues
19405,12/26/2024,livechat,"""yes both of them""",other
14322,12/27/2024,livechat,"""why cant they . I NOTIFIED YOU GUYS WHEN I OPENED THE NEW ACCT CUZ OF BEING HACKED""",account issues
18988,12/27/2024,livechat,"""Anywhere the time is displayed on the website should mirror the time the casino is operating on to avoid confusion""",other
18899,12/27/2024,livechat,"""so it won’t let me Activate it you can see the difference between one that has been and one that hasn’t been you can cancel an active one""",account issues
18336,12/27/2024,livechat,"""I may have messed up trying to choose a different game""",game issues
18450,12/27/2024,livechat,"""After i cash out $100, i still have credit in my account suddenly it went to $0. I want know what happened""",account issues
18804,12/27/2024,livechat,"""I only made one transaction today""",other
19463,12/27/2024,livechat,"""its pending in y account to. so it should bounce back""",account issues
18976,12/27/2024,livechat,"""ive tried to do my bonuses and it’s not letting me""",payment issues
19460,12/27/2024,livechat,"""I’d appreciate if you can credit me for just the spins affected""",freespin issues
19210,12/27/2024,livechat,"""I did 10-25 spins per auto spin.""",other
19113,12/27/2024,livechat,"""I appreciate your help thank you""",other
10453,12/27/2024,livechat,"""My account is disabled""",account issues
18579,12/27/2024,livechat,"""i can’t see it at the start it said play ur free spins i clicked on it it took me to the game but it’s wasn’t the bonus""",freespin issues
19095,12/27/2024,livechat,"""My roommate just received their loyalty bonus""",other
3992,12/27/2024,telegram,"""I have evidence that your plinko game already knows the outcome before the balls even enter the x amount wins""",game issues
19012,12/27/2024,livechat,"""Why can’t I load money from my card to play?  I have money no two factor even comes up""",payment issues
19044,12/27/2024,livechat,"""That's my Bitcoin address""",payment issues
18458,12/27/2024,livechat,"""No it doesn't tell me my max cash out now so that's what I need to know and I know that it said it was a $160 something when I started but I can't remember exactly now""",account issues
18578,12/27/2024,livechat,"""I deposited $50 to take advantage of the bonus mania but I don’t understand what I won, if anything""",account issues
18547,12/27/2024,livechat,"""How would you do that""",other
19515,12/27/2024,livechat,"""Just have a happy holiday""",other
18750,12/27/2024,livechat,"""but 15 never was added""",other
19321,12/27/2024,livechat,"""this yhe 4th yime i didnt get a reeard for a calid vode its a waste of my miney at this point and i am not playing no more i keep losing""",game issues
18434,12/27/2024,livechat,"""I guess I didn’t get anything for my deposits on the 19th then""",payment issues
918,12/27/2024,telegram,"""The small jackpot was if u won 222 then u get the $127 amount I won the smaller of the 2 jackpots""",other
19027,12/27/2024,livechat,"""I cannot hit not one bones on any slot that I play. Like no matter how much I put into it, I cannot hit the bone game. I’m just wondering if I cannot win anymore like Did I reach the max?""",game issues
1351,12/27/2024,livechat,"""But thank you anywyas""",other
19478,12/27/2024,livechat,"""I closed the other account""",other
18383,12/27/2024,livechat,"""These are the methods available""",account issues
18154,12/27/2024,livechat,"""can i speak with a real human mate""",other
1396,12/27/2024,livechat,"""Nope have a good day""",other
7353,12/27/2024,livechat,"""Okay awesome, it went through fine""",other
15726,12/27/2024,livechat,"""Please just this last time . I'm a loyal customer""",other
18203,12/27/2024,livechat,"""Ok thanks hope it's getting done""",other
16486,12/27/2024,livechat,"""Am I eligible  for vip?""",freespin issues
